uturn_ratio,pulse_count,user_id,label
0.125,0,659816,0
0.2682926829268293,0,659820,0
0.16666666666666666,0,4463,0
0.25,0,4470,0
0.3333333333333333,0,790905,0
0.09090909090909091,0,397695,0
0.0,1,528768,0
0.21052631578947367,0,921987,0
0.25,0,4485,0
0.26666666666666666,0,528776,0
0.4,0,397704,0
0.375,0,790938,0
0.25,0,528804,1
0.14285714285714285,0,397735,0
0.28125,0,790969,0
0.7777777777777778,0,922050,0
0.06666666666666667,0,135623,0
0.16666666666666666,0,922064,0
0.2903225806451613,0,4566,0
0.6666666666666666,0,266712,0
0.2222222222222222,0,135646,0
0.5,0,659947,0
0.5,0,922091,0
0.3333333333333333,0,266732,0
0.3,0,135666,0
0.05555555555555555,0,266741,0
0.5217391304347826,0,791035,0
0.3333333333333333,0,659974,0
0.16666666666666666,0,4649,0
0.0625,0,660013,0
0.3333333333333333,0,528954,0
0.16666666666666666,0,660034,0
0.034482758620689655,0,791113,0
0.2857142857142857,1,922190,0
0.36363636363636365,0,660049,0
0.3333333333333333,0,135762,0
0.36363636363636365,0,922201,0
0.25,0,791144,0
0.5,1,922245,0
0.5,0,922254,0
0.09090909090909091,0,660112,0
0.5,1,922261,1
0.05263157894736842,0,135832,0
0.25,0,791196,0
0.5,0,660126,0
0.2,0,660144,0
0.1875,0,266939,0
0.3333333333333333,0,4796,0
0.26666666666666666,0,135877,0
0.125,0,398027,0
0.30434782608695654,0,660184,0
0.17647058823529413,0,922340,0
0.2,0,922362,0
0.42857142857142855,0,398090,0
0.3333333333333333,0,660244,0
0.75,1,791322,0
0.5,2,922396,0
0.36363636363636365,0,660253,0
0.375,0,922401,0
0.045454545454545456,0,922402,0
0.75,1,922411,0
0.125,0,267072,0
0.14285714285714285,0,660291,0
0.3333333333333333,0,660307,0
0.25,0,660323,0
0.6666666666666666,0,660326,0
0.15,0,922471,0
0.3333333333333333,0,529260,0
0.35,0,922491,0
0.6666666666666666,0,398205,0
0.5,0,922494,0
0.5,0,529283,0
0.0,1,529333,0
0.8444444444444444,0,922550,1
0.3333333333333333,0,136124,0
0.11764705882352941,0,922565,0
0.08571428571428572,0,5070,0
0.2,0,529362,0
0.453125,0,922579,0
0.0,1,660447,0
0.16666666666666666,0,922595,0
0.4666666666666667,0,922597,0
0.4090909090909091,0,791529,0
0.5384615384615384,0,922604,0
0.3333333333333333,0,5109,0
0.16666666666666666,0,398328,0
0.5,0,922619,0
0.3333333333333333,0,136189,0
0.41935483870967744,0,5118,0
0.4,1,5119,0
0.0136986301369863,0,791558,0
0.36363636363636365,0,267271,0
0.3333333333333333,1,922633,0
0.3333333333333333,0,660495,0
0.3333333333333333,0,136207,0
0.16666666666666666,0,922645,0
0.42105263157894735,0,5149,0
0.3333333333333333,0,5152,0
